,hash_id,model_name,config,r,config_str
22,d73ad3946edd3d5455e89554d081c03e,ddpg,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_5'}",0.0,f297119c871dae157594f80e2e11e983
23,cd286591f8f274124b0751c07000eae5,sac,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 10, 'ent_coef': 'auto', 'name': 'variant_5'}",0.0,30d590aec4a8383e3ae908ee8cdaaf42
24,4f701d28cce673f07fa4bea04b9f9511,td3,"{'learning_rate': 0.0001, 'batch_size': 64, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_5'}",-0.45459899999999986,90821d6bbf5afb63702343c0b7d8fa2e
25,9dda19243b5179e54168399aec262c4d,a2c,"{'learning_rate': 0.0007, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.005, 'normalize_advantage': True, 'use_rms_prop': False, 'name': 'variant_6'}",-0.17216239999999983,0fba0cc3795c0b8e1bfc11f7f50b0efd
26,75a173a2cd21abc557daf9f26f7ea62d,ppo,"{'learning_rate': 0.0001, 'n_steps': 2048, 'batch_size': 128, 'gamma': 0.98, 'ent_coef': 0.001, 'clip_range': 0.2, 'gae_lambda': 0.95, 'name': 'variant_6'}",3.913503800000009,4e00d3ca579a68c3fa832bc5195b820e
27,7d861d6d87b5207b9a441f8f860b9a42,ddpg,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_6'}",-0.45459899999999986,f297119c871dae157594f80e2e11e983
28,3f4a9544c194bf1c4b9acb960a844500,sac,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 10, 'ent_coef': 'auto', 'name': 'variant_6'}",-0.3351934999999999,30d590aec4a8383e3ae908ee8cdaaf42
29,f2e2480733df8bca607b62a29e12060b,td3,"{'learning_rate': 0.0001, 'batch_size': 64, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_6'}",0.0,90821d6bbf5afb63702343c0b7d8fa2e
30,7f5385121b87571a76761149779627bd,a2c,"{'learning_rate': 0.0007, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.005, 'normalize_advantage': True, 'use_rms_prop': False, 'name': 'variant_7'}",0.0,0fba0cc3795c0b8e1bfc11f7f50b0efd
31,6793c400c8e0c3d28d54592ce84fba5f,ppo,"{'learning_rate': 0.0001, 'n_steps': 2048, 'batch_size': 128, 'gamma': 0.98, 'ent_coef': 0.001, 'clip_range': 0.2, 'gae_lambda': 0.95, 'name': 'variant_7'}",3.013186800000006,4e00d3ca579a68c3fa832bc5195b820e
32,b4bab6287e72b4ff810eba16aa776623,ddpg,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_7'}",4.184720600000017,f297119c871dae157594f80e2e11e983
33,e3f4172734d05b2e688c24914ad5edfd,sac,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 10, 'ent_coef': 'auto', 'name': 'variant_7'}",0.0,30d590aec4a8383e3ae908ee8cdaaf42
34,e1cb23515947785aa0ca416308d13ac9,td3,"{'learning_rate': 0.0001, 'batch_size': 64, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_7'}",0.0,90821d6bbf5afb63702343c0b7d8fa2e
35,497a6ff1d6cf8e48e8aaae53e889a0f6,a2c,"{'learning_rate': 0.0007, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.005, 'normalize_advantage': True, 'use_rms_prop': False, 'name': 'variant_8'}",-0.027837,0fba0cc3795c0b8e1bfc11f7f50b0efd
36,25a0ce6d8d386dbd223d2c3ec2083ade,ppo,"{'learning_rate': 0.0001, 'n_steps': 2048, 'batch_size': 128, 'gamma': 0.98, 'ent_coef': 0.001, 'clip_range': 0.2, 'gae_lambda': 0.95, 'name': 'variant_8'}",0.2877912000000089,4e00d3ca579a68c3fa832bc5195b820e
37,e7ea99b6fd3f4d732d8240f5090eaab4,ddpg,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_8'}",-0.45459899999999986,f297119c871dae157594f80e2e11e983
38,4f74624dbf2042b965b009da786a3b4f,sac,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 10, 'ent_coef': 'auto', 'name': 'variant_8'}",-0.45459899999999986,30d590aec4a8383e3ae908ee8cdaaf42
39,7713711fe4ac8698d98a6c9f2971a810,td3,"{'learning_rate': 0.0001, 'batch_size': 64, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_8'}",-0.45459899999999986,90821d6bbf5afb63702343c0b7d8fa2e
40,a14630d9b29d0b55cdf2b086de3bc997,a2c,"{'learning_rate': 0.0007, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.005, 'normalize_advantage': True, 'use_rms_prop': False, 'name': 'variant_9'}",0.0,0fba0cc3795c0b8e1bfc11f7f50b0efd
41,53981c25e8b3f46201f7a7bf074e445e,ppo,"{'learning_rate': 0.0001, 'n_steps': 2048, 'batch_size': 128, 'gamma': 0.98, 'ent_coef': 0.001, 'clip_range': 0.2, 'gae_lambda': 0.95, 'name': 'variant_9'}",4.4633723000000005,4e00d3ca579a68c3fa832bc5195b820e
42,4d01cd7ebb165dd36fa9a1f7a8e6c1f7,ddpg,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_9'}",0.0,f297119c871dae157594f80e2e11e983
43,397739c684c7e363068dfbefef71e4ab,sac,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 10, 'ent_coef': 'auto', 'name': 'variant_9'}",-0.45459899999999986,30d590aec4a8383e3ae908ee8cdaaf42
44,5e61ef39803f2af7a6ee73873defaeeb,td3,"{'learning_rate': 0.0001, 'batch_size': 64, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_9'}",0.0,90821d6bbf5afb63702343c0b7d8fa2e
45,bad2ea49a95c3a9134a1fa02523529a6,a2c,"{'learning_rate': 0.0007, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.005, 'normalize_advantage': True, 'use_rms_prop': False, 'name': 'variant_10'}",-0.09260729999999984,0fba0cc3795c0b8e1bfc11f7f50b0efd
46,51991273a7d1e3ae45dca6a04e455af5,ppo,"{'learning_rate': 0.0001, 'n_steps': 2048, 'batch_size': 128, 'gamma': 0.98, 'ent_coef': 0.001, 'clip_range': 0.2, 'gae_lambda': 0.95, 'name': 'variant_10'}",7.428532700000007,4e00d3ca579a68c3fa832bc5195b820e
47,77f3fcee982c2d77a6e1165c377c0797,ddpg,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_10'}",-0.9978187999999996,f297119c871dae157594f80e2e11e983
48,7a00077ff8ef37e01f96a0b47eed8fe0,sac,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 10, 'ent_coef': 'auto', 'name': 'variant_10'}",0.0,30d590aec4a8383e3ae908ee8cdaaf42
49,05589628e569e64d3765aa7886f41f26,td3,"{'learning_rate': 0.0001, 'batch_size': 64, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_10'}",0.0,90821d6bbf5afb63702343c0b7d8fa2e
50,2a714a0f4e9901a405b8e1d83ae705e6,a2c,"{'learning_rate': 0.001, 'n_steps': 10, 'gamma': 0.98, 'ent_coef': 1e-05, 'normalize_advantage': False, 'use_rms_prop': False, 'name': 'variant_1'}",0.0,907ac8af02eb205f982344aa94fef835
51,9e42c2e8ec14968fce2278e12dc35733,ppo,"{'learning_rate': 1e-05, 'n_steps': 2048, 'batch_size': 128, 'gamma': 0.98, 'ent_coef': 0.001, 'clip_range': 0.3, 'gae_lambda': 0.98, 'name': 'variant_1'}",2.104492900000009,4313247f024b2979403fd1c2edd972fb
52,60282924df1dbf8b4937611a980e4bcf,ddpg,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 1, 'action_noise': 'ornstein_uhlenbeck', 'name': 'variant_1'}",-0.45459899999999986,01cb75b9eafe687fdd53b5fd44821f50
53,67dd7aca67a40b88cadc565c538073f2,sac,"{'learning_rate': 0.001, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 1, 'ent_coef': 'auto', 'name': 'variant_1'}",3.8996117000000172,4c80f95372da482b054ed08424c3ca19
54,ce07105d090568ea1ca7b8713ee57d18,td3,"{'learning_rate': 0.0001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.98, 'train_freq': 1, 'action_noise': 'ornstein_uhlenbeck', 'name': 'variant_1'}",0.0,ef9a7c20c4da61146b4699e34118cb3f
