,hash_id,model_name,config,r,config_str
212,56d50e74ce45aae1bc74effe8df3c0d5,ddpg,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_3'}",0.09317762102166349,f57fbc83b19bffe30f968bc5c0144eb3
213,ea1e11aea9e0cb84d532403b31d46c35,sac,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 1, 'ent_coef': 'auto', 'name': 'variant_3'}",0.09317762102166349,7904749ec32c846929abc8ff4467671a
214,5c3a897b0b393d4649fa0d3d9583db16,td3,"{'learning_rate': 0.0001, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_3'}",0.0,005e76d58d5c8e6bd1298d74d0fd950b
215,e8a8649b54869b5a2223608b5914adb2,a2c,"{'learning_rate': 1e-05, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.001, 'normalize_advantage': False, 'use_rms_prop': False, 'name': 'variant_4'}",-0.08318472894623641,28d5afdda599e88e74857618b46178b1
216,40e88a048c59660b10c54bd275acd594,ppo,"{'learning_rate': 1e-05, 'n_steps': 2048, 'batch_size': 64, 'gamma': 0.99, 'ent_coef': 0.001, 'clip_range': 0.3, 'gae_lambda': 0.95, 'name': 'variant_4'}",-0.0780693317999408,b7d964991b57e19990e584c619f08c3c
217,207c778062484cccddad1aabd6b206c2,ddpg,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_4'}",0.0,f57fbc83b19bffe30f968bc5c0144eb3
218,2194318e262567287fc6beda0743edd7,sac,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 1, 'ent_coef': 'auto', 'name': 'variant_4'}",0.0,7904749ec32c846929abc8ff4467671a
219,8e92660149f85741c9f867fa0d52b4ea,td3,"{'learning_rate': 0.0001, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_4'}",0.09317762102166349,005e76d58d5c8e6bd1298d74d0fd950b
220,0dfdf674eaa0f0209e9de4496167325c,a2c,"{'learning_rate': 1e-05, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.001, 'normalize_advantage': False, 'use_rms_prop': False, 'name': 'variant_5'}",-0.08315517370419068,28d5afdda599e88e74857618b46178b1
221,6f04572d528ce22da715f1d845070171,ppo,"{'learning_rate': 1e-05, 'n_steps': 2048, 'batch_size': 64, 'gamma': 0.99, 'ent_coef': 0.001, 'clip_range': 0.3, 'gae_lambda': 0.95, 'name': 'variant_5'}",-0.08998870038244888,b7d964991b57e19990e584c619f08c3c
222,49cd89e5f975812939132269ed190466,ddpg,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_5'}",0.0,f57fbc83b19bffe30f968bc5c0144eb3
223,19c7e0fae77be2c240ff34321dd2a7d1,sac,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 1, 'ent_coef': 'auto', 'name': 'variant_5'}",0.0,7904749ec32c846929abc8ff4467671a
224,85a0868c7795b2f6e509630eaff0cbf1,td3,"{'learning_rate': 0.0001, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_5'}",0.0,005e76d58d5c8e6bd1298d74d0fd950b
225,f6178fd9c465c3d80309d6efdb71c982,a2c,"{'learning_rate': 1e-05, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.001, 'normalize_advantage': False, 'use_rms_prop': False, 'name': 'variant_6'}",-0.10426979357046517,28d5afdda599e88e74857618b46178b1
226,e87d750829e26315a7913ac0e543e547,ppo,"{'learning_rate': 1e-05, 'n_steps': 2048, 'batch_size': 64, 'gamma': 0.99, 'ent_coef': 0.001, 'clip_range': 0.3, 'gae_lambda': 0.95, 'name': 'variant_6'}",-0.0715278314335328,b7d964991b57e19990e584c619f08c3c
227,2d45a91880c08b2b534ec59c46b39561,ddpg,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_6'}",0.0,f57fbc83b19bffe30f968bc5c0144eb3
228,d53f5dd4c239651d6aa5c05cd30779e0,sac,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 1, 'ent_coef': 'auto', 'name': 'variant_6'}",0.0,7904749ec32c846929abc8ff4467671a
229,8b45ee72c67eb956c3ceb573a4f25ee4,td3,"{'learning_rate': 0.0001, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_6'}",0.0,005e76d58d5c8e6bd1298d74d0fd950b
230,e06b73ce17b98e6aa32033d452fedec0,a2c,"{'learning_rate': 1e-05, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.001, 'normalize_advantage': False, 'use_rms_prop': False, 'name': 'variant_7'}",-0.10202742513772789,28d5afdda599e88e74857618b46178b1
231,562c451ab8612b61a0ff2e5f642b7cb8,ppo,"{'learning_rate': 1e-05, 'n_steps': 2048, 'batch_size': 64, 'gamma': 0.99, 'ent_coef': 0.001, 'clip_range': 0.3, 'gae_lambda': 0.95, 'name': 'variant_7'}",-0.09124780547204459,b7d964991b57e19990e584c619f08c3c
232,a6cb1330af3ed6cf4d329032d514dba9,ddpg,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_7'}",0.0,f57fbc83b19bffe30f968bc5c0144eb3
233,fc396267503bdfbeb5fc12606d1e53b6,sac,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 1, 'ent_coef': 'auto', 'name': 'variant_7'}",0.09317762102166349,7904749ec32c846929abc8ff4467671a
234,bcae4135fc63149c8bb94dbbc96c8a7f,td3,"{'learning_rate': 0.0001, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_7'}",0.0,005e76d58d5c8e6bd1298d74d0fd950b
235,437678b7ceb71ed3f71edd0cab94a610,a2c,"{'learning_rate': 1e-05, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.001, 'normalize_advantage': False, 'use_rms_prop': False, 'name': 'variant_8'}",-0.07380105925380487,28d5afdda599e88e74857618b46178b1
236,1b4a32606c2352e0986238edc4f87aaf,ppo,"{'learning_rate': 1e-05, 'n_steps': 2048, 'batch_size': 64, 'gamma': 0.99, 'ent_coef': 0.001, 'clip_range': 0.3, 'gae_lambda': 0.95, 'name': 'variant_8'}",-0.10748434790852457,b7d964991b57e19990e584c619f08c3c
237,0aadccfdd3e88c09f911c7d0c3ceb465,ddpg,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_8'}",0.0,f57fbc83b19bffe30f968bc5c0144eb3
238,00e83fc7c8a0044a731189683c158b95,sac,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 1, 'ent_coef': 'auto', 'name': 'variant_8'}",0.09317762102166349,7904749ec32c846929abc8ff4467671a
239,c1412916480a1e178a6868f65e89968a,td3,"{'learning_rate': 0.0001, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_8'}",0.09317762102166349,005e76d58d5c8e6bd1298d74d0fd950b
240,1eeedfe2506c00e301d7790ae8573404,a2c,"{'learning_rate': 1e-05, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.001, 'normalize_advantage': False, 'use_rms_prop': False, 'name': 'variant_9'}",-0.09127308205936668,28d5afdda599e88e74857618b46178b1
241,a741a9cac93884e9e6f4ac8d50497820,ppo,"{'learning_rate': 1e-05, 'n_steps': 2048, 'batch_size': 64, 'gamma': 0.99, 'ent_coef': 0.001, 'clip_range': 0.3, 'gae_lambda': 0.95, 'name': 'variant_9'}",-0.07356333525540881,b7d964991b57e19990e584c619f08c3c
242,482729b7c5e07e9b4a3f887f59752f70,ddpg,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_9'}",0.0,f57fbc83b19bffe30f968bc5c0144eb3
243,dd315b90e3993c8eed74833aaaabfc44,sac,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 1, 'ent_coef': 'auto', 'name': 'variant_9'}",0.0,7904749ec32c846929abc8ff4467671a
244,d882c234f4624d75a7faaef260947044,td3,"{'learning_rate': 0.0001, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_9'}",0.0,005e76d58d5c8e6bd1298d74d0fd950b
245,80d1a45fd50c0e0d739c5b790fcf23ab,a2c,"{'learning_rate': 1e-05, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.001, 'normalize_advantage': False, 'use_rms_prop': False, 'name': 'variant_10'}",-0.10307445654452285,28d5afdda599e88e74857618b46178b1
246,c17affd21b384f3a5c1246bad2d4dbd2,ppo,"{'learning_rate': 1e-05, 'n_steps': 2048, 'batch_size': 64, 'gamma': 0.99, 'ent_coef': 0.001, 'clip_range': 0.3, 'gae_lambda': 0.95, 'name': 'variant_10'}",-0.09930429485957892,b7d964991b57e19990e584c619f08c3c
247,9110651fd605579dd6a208582ec330a2,ddpg,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_10'}",0.09317762102166349,f57fbc83b19bffe30f968bc5c0144eb3
248,76cdd0d641e96c87cd6be3b9f7ca36da,sac,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 1, 'ent_coef': 'auto', 'name': 'variant_10'}",0.0,7904749ec32c846929abc8ff4467671a
249,a7940d33155214f86f23644fd3e0235d,td3,"{'learning_rate': 0.0001, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_10'}",0.0,005e76d58d5c8e6bd1298d74d0fd950b
